cog_id	sample_date	lineage	plot_category
TFCI-27044E5	2021-01-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270D947	2021-01-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270D938	2021-01-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27012C0	2021-01-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27013EB	2021-01-05	B.1.351	B.1.2 - B.1.600
TFCI-270D983	2021-01-05	B.1.177	B.1.177-like
TFCI-2701293	2021-01-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27013DC	2021-01-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270449A	2021-01-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27013CD	2021-01-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2704263	2021-01-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701451	2021-01-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27013FA	2021-01-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701309	2021-01-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C377	2021-01-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701460	2021-01-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701381	2021-01-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701372	2021-01-05	B.1.408	B.1.2 - B.1.600
TFCI-2701424	2021-01-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27012FD	2021-01-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703D54	2021-01-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270401E	2021-01-05	B.1.177	B.1.177-like
TFCI-2701433	2021-01-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27013AF	2021-01-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27012A2	2021-01-05	B.1.177	B.1.177-like
TFCI-2703FD6	2021-01-05	B.1.1.274	B.1.1.1 - B.1.1.409
TFCI-2701406	2021-01-05	AA.7	B.1.177-like
TFCI-27013BE	2021-01-05	B.1.177	B.1.177-like
TFCI-27044A9	2021-01-05	B.1.177	B.1.177-like
TFCI-270438E	2021-01-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27012EE	2021-01-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270147F	2021-01-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270AE3C	2021-01-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701415	2021-01-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C40B	2021-01-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DC20	2021-01-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270AE69	2021-01-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701CC2	2021-01-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701DB0	2021-01-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701D1A	2021-01-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701AAA	2021-01-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701B4D	2021-01-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2708FD1	2021-01-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C395	2021-01-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270AE4B	2021-01-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DC3F	2021-01-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701D83	2021-01-06	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701D47	2021-01-06	B.1.1.255	B.1.1.1 - B.1.1.409
TFCI-2701DFC	2021-01-06	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701AC8	2021-01-06	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701DCF	2021-01-06	AC.1	B.1.1.1 - B.1.1.409
TFCI-270D992	2021-01-06	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270D992	2021-01-06	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701DED	2021-01-06	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701A13	2021-01-06	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701CE0	2021-01-06	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270D965	2021-01-06	B.1.177	B.1.177-like
TFCI-2701D65	2021-01-06	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701A9B	2021-01-06	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701CA4	2021-01-06	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701C0E	2021-01-06	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701D92	2021-01-06	B.1.408	B.1.2 - B.1.600
TFCI-2701B01	2021-01-06	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701DA1	2021-01-06	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701AE6	2021-01-06	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701CB3	2021-01-06	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701D56	2021-01-06	B.1.177.9	B.1.177-like
TFCI-2701B6B	2021-01-06	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270AE5A	2021-01-06	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C386	2021-01-06	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2708F95	2021-01-06	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2708F68	2021-01-06	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2708FB3	2021-01-06	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701B2F	2021-01-06	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701A5F	2021-01-06	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701CFF	2021-01-06	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701A7D	2021-01-06	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C34A	2021-01-06	B.1.177.18	B.1.177-like
TFCI-2701A22	2021-01-07	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701BD4	2021-01-07	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701BB6	2021-01-07	B.1.177	B.1.177-like
TFCI-2706C72	2021-01-07	B.1.36.7	B.1.2 - B.1.600
TFCI-2701A31	2021-01-07	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701BA7	2021-01-07	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701B10	2021-01-07	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DCE4	2021-01-07	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270D9CF	2021-01-07	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270D9CF	2021-01-07	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701BC5	2021-01-07	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701B98	2021-01-07	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701BF2	2021-01-07	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701D0B	2021-01-07	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701BE3	2021-01-07	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701D29	2021-01-07	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701B3E	2021-01-07	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701A8C	2021-01-07	B.1.177	B.1.177-like
TFCI-2701AB9	2021-01-07	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701AF5	2021-01-07	B.1.177	B.1.177-like
TFCI-27026F0	2021-01-07	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DD0F	2021-01-07	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DC5D	2021-01-07	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DD4B	2021-01-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702915	2021-01-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270D9DE	2021-01-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702687	2021-01-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27027DF	2021-01-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C447	2021-01-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270AE96	2021-01-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27029CA	2021-01-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C3B3	2021-01-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702739	2021-01-08	B.1.408	B.1.2 - B.1.600
TFCI-27028EB	2021-01-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702942	2021-01-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702A30	2021-01-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702A4F	2021-01-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702793	2021-01-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27028DC	2021-01-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702951	2021-01-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270298E	2021-01-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270271B	2021-01-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27026A5	2021-01-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702775	2021-01-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27027A2	2021-01-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702960	2021-01-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27029D9	2021-01-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27029F7	2021-01-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27029BB	2021-01-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27027EE	2021-01-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702A03	2021-01-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27028FA	2021-01-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270297F	2021-01-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702818	2021-01-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702757	2021-01-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702933	2021-01-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702A21	2021-01-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27028BE	2021-01-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702A6D	2021-01-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270299D	2021-01-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27029AC	2021-01-08	B.1.177	B.1.177-like
TFCI-2702836	2021-01-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27029E8	2021-01-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270D9FC	2021-01-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702265	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DDE1	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27021C2	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702441	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270246F	2021-01-09	A.23.1	A.23.1
TFCI-270255D	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270254E	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27025C6	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702371	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705420	2021-01-09	A.23.1	A.23.1
TFCI-2702C94	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702520	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270544E	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702AB8	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270537E	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703DEB	2021-01-09	B.1.177	B.1.177-like
TFCI-2702335	2021-01-09	B.1.177	B.1.177-like
TFCI-2704096	2021-01-09	A.23.1	A.23.1
TFCI-270404B	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703E42	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702450	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2704148	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2704069	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270258A	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702C49	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270248D	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27024C9	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702274	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703FA9	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703EAC	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703D72	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703D72	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270D9ED	2021-01-09	B.1.177	B.1.177-like
TFCI-270D9ED	2021-01-09	B.1.177	B.1.177-like
TFCI-270AEA5	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270412A	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2704139	2021-01-09	B.1.177.54	B.1.177-like
TFCI-2703DCD	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703D81	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270403C	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27040D2	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703F03	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703D45	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270411B	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DA17	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DA17	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DA08	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706DCA	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DC99	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DCA8	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DCF3	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DD2D	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DD3C	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DD5A	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DD69	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DD78	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DD87	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DDA5	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2704175	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27041A2	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C465	2021-01-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27053D8	2021-01-10	B.1.177.54	B.1.177-like
TFCI-2702326	2021-01-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702168	2021-01-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DA26	2021-01-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DA26	2021-01-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701F8D	2021-01-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270203E	2021-01-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702809	2021-01-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702906	2021-01-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702A12	2021-01-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27025B7	2021-01-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701D74	2021-01-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27026D2	2021-01-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701A6E	2021-01-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702317	2021-01-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27027C0	2021-01-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701CD1	2021-01-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270270C	2021-01-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702924	2021-01-10	B.1.177	B.1.177-like
TFCI-2701B89	2021-01-10	B.1.177	B.1.177-like
TFCI-2702696	2021-01-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702748	2021-01-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702827	2021-01-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27027FD	2021-01-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27028CD	2021-01-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702766	2021-01-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702A5E	2021-01-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701D38	2021-01-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701B5C	2021-01-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270D9B0	2021-01-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27027B1	2021-01-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701A40	2021-01-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C368	2021-01-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C41A	2021-01-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27020E3	2021-01-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701F9C	2021-01-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27020B6	2021-01-10	A.23.1	A.23.1
TFCI-270202F	2021-01-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702001	2021-01-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701F6F	2021-01-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702308	2021-01-10	B.1.177	B.1.177-like
TFCI-270538D	2021-01-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DA35	2021-01-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DA35	2021-01-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DA53	2021-01-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705280	2021-01-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270546C	2021-01-11	B.1.177	B.1.177-like
TFCI-27020D4	2021-01-11	B.1.177	B.1.177-like
TFCI-2705323	2021-01-11	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27022ED	2021-01-11	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270204D	2021-01-11	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270547B	2021-01-11	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705305	2021-01-11	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27053F6	2021-01-11	B.1.408	B.1.2 - B.1.600
TFCI-270220B	2021-01-11	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270210E	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702010	2021-01-12	B.1.408	B.1.2 - B.1.600
TFCI-2701F7E	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701FE7	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270207A	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27022DE	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705499	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705350	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270205C	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270206B	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DA44	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DA44	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DAAE	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DAAE	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DADB	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DADB	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701FD8	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270214A	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27052CC	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27023BD	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702247	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27054B7	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270211D	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701FF6	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705402	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702353	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270543F	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27053E7	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702098	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705341	2021-01-12	B.1.408	B.1.2 - B.1.600
TFCI-2702159	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27021E0	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701FC9	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C438	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DAF9	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270239F	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270239F	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702229	2021-01-12	B.1.177	B.1.177-like
TFCI-27023CC	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DB05	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DB05	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702BB5	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27020C5	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27022A1	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702292	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702E70	2021-01-12	B.1.1.189	B.1.1.1 - B.1.1.409
TFCI-2702BE2	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702AD6	2021-01-12	B.1.1.189	B.1.1.1 - B.1.1.409
TFCI-2702EF8	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702EAD	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709459	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709459	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702C1C	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703228	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702F13	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702DCE	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702E8F	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702D73	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27031A3	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702C58	2021-01-12	B.1.177	B.1.177-like
TFCI-2702C67	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270212C	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702C76	2021-01-12	B.1.177	B.1.177-like
TFCI-2702E16	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27020F2	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703194	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702AA9	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702E52	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702F04	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702F22	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702DDD	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702BD3	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702DA0	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702EE9	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702EDA	2021-01-12	B.1.160	B.1.1.1 - B.1.1.409
TFCI-2702B3D	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703185	2021-01-12	B.1.177	B.1.177-like
TFCI-2702BA6	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702E61	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702DBF	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270940E	2021-01-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702D91	2021-01-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702C3A	2021-01-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702EBC	2021-01-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702E43	2021-01-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702ECB	2021-01-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702AF4	2021-01-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702D46	2021-01-13	B.1.177	B.1.177-like
TFCI-2702C85	2021-01-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702E34	2021-01-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703370	2021-01-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702CA3	2021-01-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702BC4	2021-01-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702E07	2021-01-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702D82	2021-01-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702E25	2021-01-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702B5B	2021-01-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702B88	2021-01-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702E9E	2021-01-13	B.1.1.7	B.1.1.7 (Alpha)
